id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
211986,xtra-large suite in Dupont-- 3 min walk to metro,767543,Dana,,"Dupont Circle, Connecticut Avenue/K Street",38.91297,-77.0465,Private room,269,30,5,2015-09-04,0.05,5,365,0,
252300,"Private Bath, Metro, Capitol@3miles",1323933,Neida,,"Sheridan, Barry Farm, Buena Vista",38.85826,-76.98881,Private room,71,5,9,2021-06-30,0.1,2,365,1,
274737,Georgetown Federal Townhouse,1436380,Angela,,"Georgetown, Burleith/Hillandale",38.91352,-77.0738,Private room,90,3,39,2021-09-26,0.32,3,202,1,
305783,Hb baño privado 3mi Capitol y metro,1323933,Neida,,"Sheridan, Barry Farm, Buena Vista",38.85655,-76.9869,Private room,72,7,2,2018-08-25,0.02,2,365,0,
407014,"DC Apartment near White House, Mall",29711,The Remuzzi Brothers,,"Shaw, Logan Circle",38.91306,-77.02116,Entire home/apt,119,2,427,2022-03-13,3.59,1,191,11,
446147,2 Level Modern Condo in City Center,2215579,Vijay,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90549,-77.02847,Entire home/apt,99,150,0,,,1,0,0,
525672,Capitol Hill walk to US Capitol & 1 blk to Metro,2583808,Desiree,,"Capitol Hill, Lincoln Park",38.88183,-76.98911,Entire home/apt,116,2,253,2021-07-11,2.14,2,2,16,
561697,Spacious Downtown DC Apartment,2761762,Russell,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91096,-77.00858,Entire home/apt,68,2,324,2021-04-20,2.76,2,93,5,
669077,Beautiful 3-BR in convenient location with office,789250,John,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.93688,-77.01834,Entire home/apt,198,5,169,2016-11-12,1.46,2,168,0,Hosted License: 5007242201000669
694383,Beautiful apart_ Cathedral area,1730861,Frances,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93059,-77.08422,Entire home/apt,135,2,4,2013-08-20,0.04,1,79,0,
722114,Cool Columbia Heights Garden Apt.,1565502,Joel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9237,-77.0271,Entire home/apt,178,5,507,2022-03-04,4.42,1,70,19,
795856,Modern Townhouse,4192192,Carlton,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92654,-77.03257,Entire home/apt,99,2,61,2021-10-14,0.55,4,0,2,"Hosted License: 5007242201000304
Unhosted License: 5007262201000305"
820108,Elegant 1BR 6mins From Whitehouse,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92806,-77.03706,Entire home/apt,195,60,47,2017-08-06,0.44,6,0,0,
839320,Large Bright Studio in DC 20016,4384549,Didier,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93088,-77.102,Entire home/apt,110,28,17,2018-10-02,0.15,1,317,0,
865732,Gorgeous Inauguration Rental,57867,Summer,,"Capitol Hill, Lincoln Park",38.89111,-76.98952,Entire home/apt,2000,4,0,,,1,0,0,
891852,"The Rock Creek Cozy, One Bedroom",116599,Sahr,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93689,-77.02062,Entire home/apt,164,4,59,2021-06-27,0.55,1,280,1,
1279381,Quiet Retreat: Walk to Woodley Park Metro,6961905,Theresa,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92414,-77.05734,Entire home/apt,175,3,93,2022-03-06,0.91,1,1,8,Exempt
1281015,"Private, Spacious Retreat in Awesome Location!",6970679,Kay,,"Union Station, Stanton Park, Kingman Park",38.90196,-76.99841,Entire home/apt,115,2,359,2022-03-12,3.38,6,17,43,
1290893,Luxury Cap Hill Home - Entire Floor,6847414,(Emily) Rae,,"Union Station, Stanton Park, Kingman Park",38.8959,-77.00022,Entire home/apt,350,3,29,2017-07-31,0.27,2,83,0,
1425347,Charming Centennial Carriage House,7668157,Ayesha,,"Georgetown, Burleith/Hillandale",38.90793,-77.06768,Entire home/apt,300,2,136,2020-02-13,1.88,1,0,0,
1588843,Cozy Trinidad in-law suite,7777552,Sejal,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90609,-76.98975,Entire home/apt,89,4,83,2022-02-25,0.8,1,214,6,
1628600,Spacious 2 BR Rowhouse for Tourists or City Living,8656111,Christine,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93565,-77.02767,Entire home/apt,205,3,7,2022-02-27,0.53,1,0,5,
1673359,COVIDfree Urban Elegance in Central DC Rowhouse,8857751,Rosa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92384,-77.02943,Private room,75,3,50,2021-10-16,1.03,1,17,6,
1826665,Apartment available to refugees,916470,Aurielle & Dave,,"Brightwood Park, Crestwood, Petworth",38.95238,-77.01887,Entire home/apt,999,2,26,2021-10-31,1.98,1,40,23,
1826731,"Spacious, Hill Rowhouse with adorable cats!",6256112,David,,"Capitol Hill, Lincoln Park",38.88409,-76.98786,Entire home/apt,140,5,7,2021-01-23,0.09,1,0,0,
1875762,Penthouse Victorian Suite Heart DC,9770738,Dexter,,"Brookland, Brentwood, Langdon",38.92358,-76.99152,Entire home/apt,149,3,48,2020-08-17,0.57,1,365,0,
1886627,Amazing Studio in Great Location!,6653570,Sara,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93423,-77.03128,Entire home/apt,60,10,5,2021-10-31,0.05,1,25,1,
2032214,Bright and Modern U Street Studio,2077502,Ross,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91876,-77.04281,Entire home/apt,80,3,147,2022-03-19,1.48,1,251,21,Exempt
2070286,Perfect for Inauguration (huge home and brand new),10412969,Christina,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96319,-77.07822,Entire home/apt,2159,3,0,,,1,0,0,
2093954,*Private-Suite Lux Bath Near Metro*,1972308,David,,"Union Station, Stanton Park, Kingman Park",38.8997,-77.0045,Private room,98,3,28,2014-11-26,0.29,1,293,0,
2104840,Beautiful 2 bed/2 bath apartment on 14th St,10731291,Clare,,"Shaw, Logan Circle",38.91202,-77.03298,Private room,375,7,0,,,1,0,0,
2215303,1 Block to Metro in Creative Group House,328471,Darrell,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92902,-77.03006,Private room,31,1,252,2022-01-12,2.62,2,30,34,
2289912,"Spacious, private 1BR garden suite",8261484,Courtney &  Rabih,,"Brightwood Park, Crestwood, Petworth",38.94385,-77.02266,Entire home/apt,291,2,200,2020-03-12,2.07,1,87,0,
2302031,Located in the Heart of DC,11756990,Cherie,,"Shaw, Logan Circle",38.91195,-77.01991,Private room,75,2,317,2022-02-21,3.25,2,9,24,Hosted License: 5005149031270000
2467457,"Spacious, central, walkable, ideal for long stays",1000206,Seung,,"Shaw, Logan Circle",38.912617,-77.032761,Entire home/apt,100,5,52,2022-02-26,0.54,1,0,3,
2650125,Gorgeous Contemporary Home - Upper NW DC,13566215,Silke,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93365,-77.0865,Entire home/apt,364,2,18,2021-08-01,0.19,1,0,4,
2862964,Georgetown Private Room/Suite,14633972,Edward Chip,,"Georgetown, Burleith/Hillandale",38.90764,-77.06247,Entire home/apt,90,3,16,2018-09-19,0.17,1,0,0,
2935954,Modern 14th Street Loft,14342384,Ian,,"Shaw, Logan Circle",38.90912,-77.03403,Entire home/apt,250,5,16,2019-10-20,0.18,1,278,0,
2944011,Cozy Bloomingdale Abode,8477808,Amy & Gareth,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91186,-77.01263,Entire home/apt,95,7,83,2020-11-07,1.53,1,0,0,
3012092,Dupont Circle Unit 1,505796,Sunshine,,"Dupont Circle, Connecticut Avenue/K Street",38.90909,-77.03941,Entire home/apt,109,14,90,2022-01-29,0.95,1,71,6,
3322512,"Stay in style, walk to metro",6353432,Henrike,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9308,-76.99486,Entire home/apt,76,1,445,2022-01-26,4.77,2,0,44,
3394747,Modern Private bed/bath in historic neighborhood,15605440,Victoria,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91436,-77.01185,Private room,54,6,192,2020-02-16,2.07,1,0,0,
3434944,BEAUTIFUL Bed & Bath - Capitol Hill,6847414,(Emily) Rae,,"Union Station, Stanton Park, Kingman Park",38.89513,-77.00003,Private room,195,3,3,2017-05-28,0.04,2,77,0,
3469191,Penthouse Loft @ Convention Center 6 & M NW [HGTV],1640384,Christopher,,"Shaw, Logan Circle",38.90732,-77.0192,Entire home/apt,341,2,112,2022-03-14,1.21,1,0,3,
3562700,Penthouse Corner 1bed luxury pool,15158377,Sameer,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89848,-77.01607,Entire home/apt,250,3,0,,,1,0,0,
3637629,"Cozy Base w/Family Near Union Station, Parking",9703984,Ellie,,"Union Station, Stanton Park, Kingman Park",38.89562,-76.99759,Private room,82,2,178,2022-03-13,2.09,1,57,12,
3653073,Bed/Bath near Union Station,14754090,Ryan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9183,-77.00125,Private room,88,30,92,2015-06-15,0.99,1,365,0,
3653950,Cozy U St. Studio Near Everything,18484029,Nathan & Lindsay,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92065,-77.03382,Entire home/apt,89,2,113,2020-02-17,1.57,2,201,0,
3692675,Modern Basement Apt w/ Pvt Entry,342154,Ruben + Joaquin,,"Brightwood Park, Crestwood, Petworth",38.94291,-77.01712,Entire home/apt,73,3,101,2020-03-11,1.15,1,303,0,
3693762,Ur Comfortable Home Away! 5 min from Metro. Zen!,7682712,Angela,,"Capitol View, Marshall Heights, Benning Heights",38.88646,-76.92995,Private room,55,2,55,2019-07-30,0.59,1,0,0,
3711222,1BR Capitol Hill Apt Next to Metro,18934673,Rob,,"Capitol Hill, Lincoln Park",38.88153,-76.98607,Entire home/apt,55,1,251,2021-03-06,2.79,1,0,0,
3812797,Cozy Private Room with Parking,19603390,Jennifer,,"Woodridge, Fort Lincoln, Gateway",38.92702,-76.95843,Private room,53,1,5,2018-04-12,0.06,1,0,0,
3821867,Open Style Room - 3 Walls & Divider,19143862,Louise,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9155,-77.01365,Private room,69,1,7,2017-12-11,0.08,5,361,0,
3854739,"Fabulous House in Crestwood, Washington DC",2909888,Jane,,"Brightwood Park, Crestwood, Petworth",38.9464,-77.03892,Entire home/apt,250,5,21,2018-03-19,0.29,1,0,0,
3907660,Light Filled 1 bedroom in Columbia Heights 14thSt,12625335,Alex,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9357,-77.03226,Entire home/apt,250,6,9,2018-03-26,0.15,1,0,0,
4034147,Private Suite in Columbia Heights,20916687,Derric,,"Brightwood Park, Crestwood, Petworth",38.93908,-77.0322,Entire home/apt,100,2,76,2021-04-18,0.84,2,233,3,
4121052,Comfy Home Close to Metro with Parking!,3618468,Alicia,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92382,-77.00288,Entire home/apt,78,5,252,2021-05-30,2.78,1,103,3,
4289744,"By Capital One Center, Portrait Gallery, Mall",1743511,Noah,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89487,-77.02226,Entire home/apt,175,7,19,2021-07-14,0.22,1,171,2,
4296274,800 Sq Ft & Close to Down Town and,22303263,June,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92679,-77.03497,Private room,100,1,79,2019-10-09,0.87,1,355,0,
4358230,The Jefferson Travel House,104340,Wavely,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88033,-77.01836,Entire home/apt,215,1,7,2021-10-17,0.08,2,364,1,
4416095,Capitol Hill Luxurious Master Bedrm,14275599,Heather,,"Capitol Hill, Lincoln Park",38.88488,-76.98904,Private room,70,2,101,2019-08-20,1.13,3,0,0,
4427676,Historic Row House Suite,11980555,Lea,,"West End, Foggy Bottom, GWU",38.90393,-77.04882,Entire home/apt,112,2,383,2022-03-10,4.27,11,86,52,
4447996,On the Park!,23083652,Robert,,"Brightwood Park, Crestwood, Petworth",38.9383,-77.03257,Private room,185,30,10,2020-02-16,0.12,2,180,0,
4455938,NOW AVAILABLE Furnished DuPont Studio,23121862,Robin,,"Dupont Circle, Connecticut Avenue/K Street",38.90677,-77.04494,Entire home/apt,100,360,50,2019-10-03,0.56,1,365,0,
4494692,1 BR in 2 BR sunny condo at Adams,9794142,Amr,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92422,-77.04469,Private room,200,3,11,2018-07-21,0.13,1,0,0,
4631075,Modern:Bright:Transit Friendly CoHi 1BD,1323447,Chris,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9324,-77.02871,Entire home/apt,99,2,55,2020-03-12,0.65,1,0,0,
4701977,"Garden Apartment in NW - Near Metro, Free Parking",3354849,Allison,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96018,-77.07624,Entire home/apt,139,3,310,2021-08-26,3.5,1,162,3,
4742331,"Penthouse + PRIVATE Roof Terrace, Parking, Gym",24479523,Sayuri,,"Cathedral Heights, McLean Gardens, Glover Park",38.93485,-77.07267,Entire home/apt,125,7,3,2019-06-16,0.04,1,89,0,
4751469,"#25 Adams Morgan/Nat'l Zoo, Studio Apt.",23193071,Michael,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92711,-77.04306,Entire home/apt,50,90,4,2019-10-12,0.05,2,91,0,
4856351,Best Location in Washington.,18484029,Nathan & Lindsay,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.91969,-77.03554,Entire home/apt,349,7,0,,,2,49,0,
4884217,"What the French, Toast?",6353432,Henrike,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.93075,-76.99456,Entire home/apt,75,1,439,2022-02-27,5.11,2,5,52,
4915180,MCM/Bohemian Apartment on Historic Capitol Hill,25311748,Thomas,,"Capitol Hill, Lincoln Park",38.88337,-76.99286,Entire home/apt,176,2,158,2022-03-18,2.15,1,4,26,
5022267,Modern Eclectic,25915414,Karen,,"Congress Heights, Bellevue, Washington Highlands",38.84753,-77.00442,Entire home/apt,140,1,0,,,1,0,0,
5269442,"Walk to Museums, U.S. Capitol",1592446,Ryan,,"Union Station, Stanton Park, Kingman Park",38.89564,-77.00101,Private room,80,2,224,2020-03-03,2.8,1,0,0,
5568862,Dupont South Private Suite 1,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.90775,-77.0437,Private room,100,1,132,2020-03-08,1.56,8,18,0,
5569363,Dupont South Private Suite 3,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.90775,-77.0437,Private room,100,1,134,2019-11-13,1.59,8,18,0,
5569874,Dupont South Private Suite 4,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.90775,-77.0437,Private room,100,1,95,2020-02-25,1.12,8,293,0,
5570026,Dupont South Penthouse 5,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.90775,-77.0437,Private room,80,1,159,2020-03-11,1.89,8,18,0,
5570273,Dupont South Penthouse 6,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.90775,-77.0437,Private room,80,1,231,2020-01-20,2.71,8,18,0,
5570446,Dupont South Penthouse 7,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.90775,-77.0437,Private room,95,1,256,2020-03-08,3.01,8,18,0,
5570591,Dupont South Garden Loft Room,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.90775,-77.0437,Private room,90,1,66,2020-02-16,0.81,8,18,0,
5593060,Great Capitol Hill apartment,1237003,Sarah,,"Capitol Hill, Lincoln Park",38.8805,-76.98202,Entire home/apt,145,2,26,2021-10-02,0.31,1,306,1,
5858907,Takoma Harbor Guest House,6258120,Colette,,"Takoma, Brightwood, Manor Park",38.97425,-77.01622,Entire home/apt,100,30,6,2018-09-16,0.07,1,0,0,
5970073,Dupont South Private Suite 2,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.90775,-77.0437,Private room,100,1,122,2020-02-16,1.47,8,18,0,
5970241,The Heart of Capitol Hill,32176,Tamra,,"Capitol Hill, Lincoln Park",38.87992,-76.99206,Private room,58,31,5,2021-09-01,0.06,1,325,1,
6093919,"Top Floor! Walk to Convention Center, Metro, groceries, wine bars, beer gardens and more from this sunny apartment in Shaw! Parking available too!",19214127,David,,"Shaw, Logan Circle",38.90905,-77.01781,Entire home/apt,95,2,242,2022-03-16,2.89,7,225,60,
6135500,"Modern luxury in Shaw, short walk 2 metro/conv cen",9296587,Josh,,"Shaw, Logan Circle",38.91105,-77.01898,Entire home/apt,123,31,553,2022-03-05,6.59,3,0,52,
6143706,HOT Bloomingdale Beauty!!!,31868593,Lisa,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91541,-77.01368,Entire home/apt,89,2,256,2020-03-12,3.06,1,80,0,
6214131,LUXURY ROW HOUSE 2 BLKS TO METRO,32222661,Elif,,"West End, Foggy Bottom, GWU",38.89917,-77.05397,Entire home/apt,140,30,25,2018-09-30,0.31,1,0,0,
6448095,"""Kozy Kot""",33666214,Kris,,"River Terrace, Benning, Greenway, Dupont Park",38.88590028818279,-76.95795115627382,Private room,90,2,0,,,1,0,0,
6490927,Zen Space in on Rock Creek Park,1482916,Anne,,"Brightwood Park, Crestwood, Petworth",38.93553,-77.04648,Private room,65,3,126,2020-02-16,1.53,1,17,0,
6538226,Classic English Apt in Columbia Hts,34193611,Herman,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92556,-77.02775,Entire home/apt,204,2,188,2020-03-09,2.27,1,49,0,
6590953,Franklin's First Home -  Part Two.,20282,Franklin,,"North Michigan Park, Michigan Park, University Heights",38.94238,-76.97701,Private room,38,30,36,2019-05-27,0.43,3,255,0,
6886276,Very comfortable bedroom with access to back porch,32787041,Maria,,"Takoma, Brightwood, Manor Park",38.97129,-77.02663,Private room,50,5,0,,,1,365,0,
6974224,Cozy Clean Central DC,35510445,Brooke,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91648,-77.00566,Private room,60,2,22,2017-06-24,0.27,1,355,0,
6974632,Recenetly Renovated Townhouse,9501814,Adam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91574,-77.00068,Entire home/apt,2200,2,1,2015-07-07,0.01,1,363,0,
7018113,"Historic, D Street  Row House",32123452,Mike,,"Capitol Hill, Lincoln Park",38.8839,-77.00526,Entire home/apt,325,2,94,2022-02-27,1.2,1,239,11,
7120724,Penthouse - DuPont Circle,15205772,Alfonso,,"Dupont Circle, Connecticut Avenue/K Street",38.91524,-77.03919,Entire home/apt,150,15,0,,,1,89,0,
7304678,Private BR & BA 2 blks to ColHeights metro,11223523,Sinead,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9305,-77.02833,Private room,58,2,45,2021-12-02,0.57,1,221,1,
7368860,Comfy Green D.C. Get-Away,35672131,Lee,,"Douglas, Shipley Terrace",38.84835,-76.98251,Private room,75,1,183,2020-03-12,2.27,1,0,0,
7679092,Bright & Cozy 1 BR DC Condo,11839900,Sarah & Andrew,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93453,-77.03515,Entire home/apt,111,3,13,2020-08-29,0.17,1,0,0,
7726082,Luxury 2BR APT | Kitchen | Work desk | Wi-Fi | Gym,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90022,-77.0345,Entire home/apt,358,5,15,2021-08-10,0.2,25,359,4,
7731695,Dupont Adams Morgan Comfy Gem,40629622,Kenneth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91637,-77.04385,Entire home/apt,119,2,50,2020-01-26,0.64,5,0,0,
7732528,Dupont Adams Morgan Dream,40629622,Kenneth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91591,-77.04374,Entire home/apt,119,2,53,2019-11-20,0.67,5,0,0,
7758808,Sour Diesel Room,40797092,Lucius,,"Brightwood Park, Crestwood, Petworth",38.94596,-77.02313,Private room,75,1,13,2019-10-13,0.18,3,364,0,
7759093,Room 420,40797092,Lucius,,"Brightwood Park, Crestwood, Petworth",38.94386,-77.02284,Private room,110,1,17,2017-07-30,0.22,3,364,0,
7820526,Dupont Adams Morgan Fab Fantasy,40629622,Kenneth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91777,-77.04345,Entire home/apt,149,2,59,2020-04-12,0.74,5,0,0,
7837187,Cozy studio blocks from Capitol,128562526,Kim,,"Capitol Hill, Lincoln Park",38.88439,-77.00056,Entire home/apt,120,2,70,2022-01-31,0.89,1,38,7,
7965382,The Best of Eastern Market.....,42027538,Mark,,"Capitol Hill, Lincoln Park",38.88527,-76.99428,Entire home/apt,265,3,103,2022-03-19,1.3,1,21,12,
8051344,"Gorgeous 3 BR house with office, close to Metro",789250,John,,"Brightwood Park, Crestwood, Petworth",38.93818,-77.01871,Entire home/apt,220,5,0,,,2,168,0,"Hosted License: 5007242201000669
Unhosted License: 5007262201000670"
8150930,Basic but comfy room on Cap Hill,9250491,Charlotte,,"Capitol Hill, Lincoln Park",38.88861,-76.97867,Private room,62,1,94,2017-05-15,1.18,1,363,0,
8247341,"Comfortable Chevy Chase, DC Home",43492585,Stephen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96406,-77.05875,Private room,90,2,23,2020-01-23,0.29,1,292,0,
8323975,Great Room Minutes from Night Life,43881052,Levon,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91257,-76.98712,Private room,65,1,95,2020-01-01,1.2,1,0,0,
8389587,Quiet & Convenient to 2 metro stops,42528643,Raenelle,,"Brookland, Brentwood, Langdon",38.92819,-76.98831,Private room,75,1,35,2018-12-01,0.49,1,268,0,
8421131,"Fort Totten: Parking, Metro, WiFi & Walmart",44132420,Glen & Stacey,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96075,-77.00344,Entire home/apt,246,2,53,2022-02-14,0.67,1,250,11,
